,deviceId,timestamp,voltage,current,activePower,apparentPower,reactivePower,powerFactor
111,Coffee,Mon Jun 11 2018 15:50:13 GMT+0000 (UTC),212,0.03,6,6,0,1
112,Coffee,Mon Jun 11 2018 15:58:48 GMT+0000 (UTC),212,0.03,6,6,0,1
113,Coffee,Mon Jun 11 2018 18:17:30 GMT+0000 (UTC),212,0.03,6,6,0,1
114,Coffee,Mon Jun 11 2018 18:23:10 GMT+0000 (UTC),212,0.03,6,6,0,1
115,Coffee,Mon Jun 11 2018 18:32:00 GMT+0000 (UTC),212,0.03,6,6,0,1
116,Coffee,Mon Jun 11 2018 18:34:00 GMT+0000 (UTC),212,0.03,6,6,0,1
117,Coffee,Mon Jun 11 2018 18:40:55 GMT+0000 (UTC),212,0.03,6,6,0,1
118,Coffee,Mon Jun 11 2018 18:41:15 GMT+0000 (UTC),212,0.03,6,6,0,1
119,Coffee,Mon Jun 11 2018 19:09:50 GMT+0000 (UTC),212,0.03,6,6,0,1
120,Coffee,Mon Jun 11 2018 19:19:50 GMT+0000 (UTC),212,0.03,6,6,0,1
121,Coffee,Mon Jun 11 2018 19:22:36 GMT+0000 (UTC),212,0.03,6,6,0,1
122,Coffee,Mon Jun 11 2018 19:25:01 GMT+0000 (UTC),212,0.03,6,6,0,1
123,Coffee,Mon Jun 11 2018 20:10:06 GMT+0000 (UTC),212,0.03,6,6,0,1
124,Coffee,Mon Jun 11 2018 20:20:06 GMT+0000 (UTC),212,0.03,6,6,0,1
125,Coffee,Mon Jun 11 2018 20:22:56 GMT+0000 (UTC),212,0.03,6,6,0,1
126,Coffee,Mon Jun 11 2018 21:26:37 GMT+0000 (UTC),212,0.03,6,6,0,1
127,Coffee,Mon Jun 11 2018 21:46:37 GMT+0000 (UTC),212,0.03,6,6,0,1
128,Coffee,Mon Jun 11 2018 21:48:47 GMT+0000 (UTC),212,0.03,6,6,0,1
129,Coffee,Mon Jun 11 2018 22:42:18 GMT+0000 (UTC),212,0.03,6,6,0,1
130,Coffee,Mon Jun 11 2018 22:56:19 GMT+0000 (UTC),212,0.03,6,6,0,1
131,Coffee,Mon Jun 11 2018 23:18:14 GMT+0000 (UTC),212,0.03,6,6,0,1
132,Coffee,Tue Jun 12 2018 00:55:07 GMT+0000 (UTC),212,0.03,6,6,0,1
133,Coffee,Tue Jun 12 2018 01:39:13 GMT+0000 (UTC),212,0.03,6,6,0,1
134,Coffee,Tue Jun 12 2018 01:40:23 GMT+0000 (UTC),212,0.03,6,6,0,1
135,Coffee,Tue Jun 12 2018 01:44:23 GMT+0000 (UTC),212,0.03,6,6,0,1
136,Coffee,Tue Jun 12 2018 02:03:23 GMT+0000 (UTC),212,0.03,6,6,0,1
137,Coffee,Tue Jun 12 2018 02:08:08 GMT+0000 (UTC),212,0.03,6,6,0,1
138,Coffee,Tue Jun 12 2018 02:37:35 GMT+0000 (UTC),212,0.03,6,6,0,1
139,Coffee,Tue Jun 12 2018 03:12:15 GMT+0000 (UTC),212,0.03,6,6,0,1
140,Coffee,Tue Jun 12 2018 03:35:11 GMT+0000 (UTC),212,0.03,6,6,0,1
141,Coffee,Tue Jun 12 2018 04:24:17 GMT+0000 (UTC),212,0.03,6,6,0,1
142,Coffee,Tue Jun 12 2018 04:25:27 GMT+0000 (UTC),212,0.03,6,6,0,1
143,Coffee,Tue Jun 12 2018 04:44:47 GMT+0000 (UTC),212,0.03,6,6,0,1
144,Coffee,Tue Jun 12 2018 04:52:37 GMT+0000 (UTC),212,0.03,6,6,0,1
145,Coffee,Tue Jun 12 2018 05:10:47 GMT+0000 (UTC),212,0.03,6,6,0,1
146,Coffee,Tue Jun 12 2018 05:15:32 GMT+0000 (UTC),212,0.03,6,6,0,1
147,Coffee,Tue Jun 12 2018 05:33:58 GMT+0000 (UTC),212,0.03,6,6,0,1
148,Coffee,Tue Jun 12 2018 05:45:18 GMT+0000 (UTC),212,0.03,6,6,0,1
149,Coffee,Tue Jun 12 2018 05:51:48 GMT+0000 (UTC),212,0.03,6,6,0,1
150,Coffee,Tue Jun 12 2018 06:03:53 GMT+0000 (UTC),212,0.03,6,6,0,1
151,Coffee,Tue Jun 12 2018 06:25:23 GMT+0000 (UTC),212,0.03,6,6,0,1
152,Coffee,Tue Jun 12 2018 06:50:14 GMT+0000 (UTC),212,0.03,6,6,0,1
153,Coffee,Tue Jun 12 2018 07:02:24 GMT+0000 (UTC),212,0.03,6,6,0,1
154,Coffee,Tue Jun 12 2018 07:13:44 GMT+0000 (UTC),212,0.03,6,6,0,1
155,Coffee,Tue Jun 12 2018 07:17:44 GMT+0000 (UTC),212,0.03,6,6,0,1
156,Coffee,Tue Jun 12 2018 07:20:24 GMT+0000 (UTC),212,0.03,6,6,0,1
157,Coffee,Tue Jun 12 2018 07:28:14 GMT+0000 (UTC),212,0.03,6,6,0,1
158,Coffee,Tue Jun 12 2018 07:32:34 GMT+0000 (UTC),212,0.03,6,6,0,1
159,Coffee,Tue Jun 12 2018 07:45:54 GMT+0000 (UTC),212,0.03,6,6,0,1
160,Coffee,Tue Jun 12 2018 08:05:39 GMT+0000 (UTC),212,0.03,6,6,0,1
161,Coffee,Tue Jun 12 2018 08:13:55 GMT+0000 (UTC),212,0.03,6,6,0,1
162,Coffee,Tue Jun 12 2018 08:14:25 GMT+0000 (UTC),212,0.03,6,6,0,1
163,Coffee,Tue Jun 12 2018 08:26:40 GMT+0000 (UTC),212,0.03,6,6,0,1
164,Coffee,Tue Jun 12 2018 08:32:40 GMT+0000 (UTC),212,0.03,6,6,0,1
165,Coffee,Tue Jun 12 2018 08:36:10 GMT+0000 (UTC),212,0.03,6,6,0,1
166,Coffee,Tue Jun 12 2018 08:43:15 GMT+0000 (UTC),212,0.03,6,6,0,1
167,Coffee,Tue Jun 12 2018 08:48:15 GMT+0000 (UTC),212,0.03,6,6,0,1
168,Coffee,Tue Jun 12 2018 08:50:05 GMT+0000 (UTC),212,0.03,6,6,0,1
169,Coffee,Tue Jun 12 2018 08:52:25 GMT+0000 (UTC),212,0.03,6,6,0,1
170,Coffee,Thu May 31 2018 22:09:57 GMT+0000 (UTC),212,0.03,6,6,0,1
171,Coffee,Thu May 31 2018 23:04:37 GMT+0000 (UTC),212,0.03,6,6,0,1
172,Coffee,Thu May 31 2018 23:14:27 GMT+0000 (UTC),212,0.03,6,6,0,1
173,Coffee,Thu May 31 2018 23:49:28 GMT+0000 (UTC),212,0.03,6,6,0,1
174,Coffee,Fri Jun 01 2018 00:43:48 GMT+0000 (UTC),212,0.03,6,6,0,1
175,Coffee,Fri Jun 01 2018 02:39:45 GMT+0000 (UTC),212,0.03,6,6,0,1
176,Coffee,Fri Jun 01 2018 02:42:45 GMT+0000 (UTC),212,0.03,6,6,0,1
177,Coffee,Fri Jun 01 2018 03:15:10 GMT+0000 (UTC),212,0.03,6,6,0,1
178,Coffee,Fri Jun 01 2018 04:09:21 GMT+0000 (UTC),212,0.03,6,6,0,1
179,Coffee,Fri Jun 01 2018 04:28:31 GMT+0000 (UTC),212,0.03,6,6,0,1
180,Coffee,Fri Jun 01 2018 05:15:07 GMT+0000 (UTC),212,0.03,6,6,0,1
181,Coffee,Fri Jun 01 2018 06:09:33 GMT+0000 (UTC),212,0.03,6,6,0,1
182,Coffee,Fri Jun 01 2018 06:22:18 GMT+0000 (UTC),212,0.03,6,6,0,1
183,Coffee,Fri Jun 01 2018 06:24:23 GMT+0000 (UTC),212,0.03,6,6,0,1
184,Coffee,Fri Jun 01 2018 07:02:08 GMT+0000 (UTC),212,0.03,6,6,0,1
185,Coffee,Fri Jun 01 2018 07:14:18 GMT+0000 (UTC),212,0.03,6,6,0,1
186,Coffee,Fri Jun 01 2018 07:28:09 GMT+0000 (UTC),212,0.03,6,6,0,1
187,Coffee,Fri Jun 01 2018 07:38:24 GMT+0000 (UTC),212,0.03,6,6,0,1
188,Coffee,Fri Jun 01 2018 08:03:29 GMT+0000 (UTC),212,0.03,6,6,0,1
189,Coffee,Fri Jun 01 2018 08:34:44 GMT+0000 (UTC),212,0.03,6,6,0,1
190,Coffee,Fri Jun 01 2018 08:40:19 GMT+0000 (UTC),212,0.03,6,6,0,1
191,Coffee,Fri Jun 01 2018 09:10:00 GMT+0000 (UTC),212,0.03,6,6,0,1
192,Coffee,Fri Jun 01 2018 09:12:25 GMT+0000 (UTC),212,0.03,6,6,0,1
193,Coffee,Fri Jun 01 2018 09:13:05 GMT+0000 (UTC),212,0.03,6,6,0,1
194,Coffee,Fri Jun 01 2018 09:44:45 GMT+0000 (UTC),212,0.03,6,6,0,1
195,Coffee,Fri Jun 01 2018 09:52:35 GMT+0000 (UTC),212,0.03,6,6,0,1
196,Coffee,Fri Jun 01 2018 10:01:35 GMT+0000 (UTC),212,0.03,6,6,0,1
197,Coffee,Fri Jun 01 2018 10:17:46 GMT+0000 (UTC),212,0.03,6,6,0,1
198,Coffee,Fri Jun 01 2018 10:50:11 GMT+0000 (UTC),212,0.03,6,6,0,1
199,Coffee,Fri Jun 01 2018 11:16:16 GMT+0000 (UTC),212,0.03,6,6,0,1
200,Coffee,Fri Jun 01 2018 11:19:36 GMT+0000 (UTC),212,0.03,6,6,0,1
201,Coffee,Fri Jun 01 2018 11:28:27 GMT+0000 (UTC),212,0.03,6,6,0,1
202,Coffee,Fri Jun 01 2018 11:43:12 GMT+0000 (UTC),212,0.03,6,6,0,1
203,Coffee,Fri Jun 01 2018 11:46:07 GMT+0000 (UTC),212,0.03,6,6,0,1
204,Coffee,Fri Jun 01 2018 11:56:47 GMT+0000 (UTC),212,0.03,6,6,0,1
205,Coffee,Fri Jun 01 2018 12:05:57 GMT+0000 (UTC),212,0.03,6,6,0,1
206,Coffee,Fri Jun 01 2018 12:22:02 GMT+0000 (UTC),212,0.03,6,6,0,1
207,Coffee,Fri Jun 01 2018 12:32:17 GMT+0000 (UTC),212,0.03,6,6,0,1
208,Coffee,Fri Jun 01 2018 12:39:17 GMT+0000 (UTC),212,0.03,6,6,0,1
209,Coffee,Fri Jun 01 2018 12:46:08 GMT+0000 (UTC),212,0.03,6,6,0,1
210,Coffee,Fri Jun 01 2018 12:56:23 GMT+0000 (UTC),212,0.03,6,6,0,1
211,Coffee,Fri Jun 01 2018 13:22:43 GMT+0000 (UTC),212,0.03,6,6,0,1
212,Coffee,Fri Jun 01 2018 13:36:43 GMT+0000 (UTC),212,0.03,6,6,0,1
213,Coffee,Fri Jun 01 2018 13:44:58 GMT+0000 (UTC),212,0.03,6,6,0,1
214,Coffee,Fri Jun 01 2018 14:04:38 GMT+0000 (UTC),212,0.03,6,6,0,1
215,Coffee,Fri Jun 01 2018 15:10:39 GMT+0000 (UTC),212,0.03,6,6,0,1
216,Coffee,Fri Jun 01 2018 15:41:10 GMT+0000 (UTC),212,0.03,6,6,0,1
217,Coffee,Fri Jun 01 2018 15:47:00 GMT+0000 (UTC),212,0.03,6,6,0,1
218,Coffee,Fri Jun 01 2018 16:02:50 GMT+0000 (UTC),212,0.03,6,6,0,1
219,Coffee,Fri Jun 01 2018 16:28:30 GMT+0000 (UTC),212,0.03,6,6,0,1
220,Coffee,Fri Jun 01 2018 16:45:30 GMT+0000 (UTC),212,0.03,6,6,0,1
221,Coffee,Fri Jun 01 2018 17:16:31 GMT+0000 (UTC),212,0.03,6,6,0,1
222,Coffee,Fri Jun 01 2018 17:19:56 GMT+0000 (UTC),212,0.03,6,6,0,1
223,Coffee,Fri Jun 01 2018 17:46:51 GMT+0000 (UTC),212,0.03,6,6,0,1
224,Coffee,Fri Jun 01 2018 17:48:16 GMT+0000 (UTC),212,0.03,6,6,0,1
225,Coffee,Fri Jun 01 2018 18:39:22 GMT+0000 (UTC),212,0.03,6,6,0,1
226,Coffee,Fri Jun 01 2018 19:02:42 GMT+0000 (UTC),212,0.03,6,6,0,1
227,Coffee,Fri Jun 01 2018 19:18:02 GMT+0000 (UTC),212,0.03,6,6,0,1
228,Coffee,Fri Jun 01 2018 20:22:23 GMT+0000 (UTC),212,0.03,6,6,0,1
229,Coffee,Fri Jun 01 2018 20:31:28 GMT+0000 (UTC),212,0.03,6,6,0,1
230,Coffee,Fri Jun 01 2018 20:47:53 GMT+0000 (UTC),212,0.03,6,6,0,1
231,Coffee,Fri Jun 01 2018 21:15:34 GMT+0000 (UTC),212,0.03,6,6,0,1
232,Coffee,Fri Jun 01 2018 21:17:59 GMT+0000 (UTC),212,0.03,6,6,0,1
233,Coffee,Fri Jun 01 2018 21:24:14 GMT+0000 (UTC),212,0.03,6,6,0,1
234,Coffee,Fri Jun 01 2018 21:32:24 GMT+0000 (UTC),212,0.03,6,6,0,1
235,Coffee,Fri Jun 01 2018 21:36:24 GMT+0000 (UTC),212,0.03,6,6,0,1
236,Coffee,Fri Jun 01 2018 21:56:09 GMT+0000 (UTC),212,0.03,6,6,0,1
237,Coffee,Tue Jun 12 2018 09:00:26 GMT+0000 (UTC),212,0.03,6,6,0,1
238,Coffee,Tue Jun 12 2018 09:35:46 GMT+0000 (UTC),212,0.03,6,6,0,1
239,Coffee,Tue Jun 12 2018 09:39:06 GMT+0000 (UTC),212,0.03,6,6,0,1
240,Coffee,Tue Jun 12 2018 09:44:01 GMT+0000 (UTC),212,0.03,6,6,0,1
241,Coffee,Tue Jun 12 2018 09:48:51 GMT+0000 (UTC),212,0.03,6,6,0,1
242,Coffee,Tue Jun 12 2018 09:53:41 GMT+0000 (UTC),212,0.03,6,6,0,1
243,Coffee,Tue Jun 12 2018 09:56:21 GMT+0000 (UTC),212,0.03,6,6,0,1
244,Coffee,Tue Jun 12 2018 10:08:56 GMT+0000 (UTC),212,0.03,6,6,0,1
245,Coffee,Tue Jun 12 2018 10:16:36 GMT+0000 (UTC),212,0.03,6,6,0,1
246,Coffee,Tue Jun 12 2018 10:24:02 GMT+0000 (UTC),212,0.03,6,6,0,1
247,Coffee,Tue Jun 12 2018 10:58:47 GMT+0000 (UTC),212,0.03,6,6,0,1
248,Coffee,Tue Jun 12 2018 11:06:52 GMT+0000 (UTC),212,0.03,6,6,0,1
249,Coffee,Tue Jun 12 2018 11:16:17 GMT+0000 (UTC),212,0.03,6,6,0,1
250,Coffee,Tue Jun 12 2018 11:17:47 GMT+0000 (UTC),212,0.03,6,6,0,1
251,Coffee,Tue Jun 12 2018 11:33:17 GMT+0000 (UTC),212,0.03,6,6,0,1
252,Coffee,Tue Jun 12 2018 11:35:07 GMT+0000 (UTC),212,0.03,6,6,0,1
253,Coffee,Tue Jun 12 2018 11:38:12 GMT+0000 (UTC),212,0.03,6,6,0,1
254,Coffee,Tue Jun 12 2018 11:49:08 GMT+0000 (UTC),212,0.03,6,6,0,1
255,Coffee,Tue Jun 12 2018 11:51:38 GMT+0000 (UTC),212,0.03,6,6,0,1
256,Coffee,Tue Jun 12 2018 12:35:33 GMT+0000 (UTC),212,0.03,6,6,0,1
257,Coffee,Tue Jun 12 2018 12:35:53 GMT+0000 (UTC),212,0.03,6,6,0,1
258,Coffee,Tue Jun 12 2018 13:05:34 GMT+0000 (UTC),212,0.03,6,6,0,1
259,Coffee,Tue Jun 12 2018 13:06:34 GMT+0000 (UTC),212,0.03,6,6,0,1
260,Coffee,Tue Jun 12 2018 13:10:59 GMT+0000 (UTC),212,0.03,6,6,0,1
261,Coffee,Tue Jun 12 2018 13:17:39 GMT+0000 (UTC),212,0.03,6,6,0,1
262,Coffee,Tue Jun 12 2018 13:21:39 GMT+0000 (UTC),212,0.03,6,6,0,1
263,Coffee,Tue Jun 12 2018 13:51:54 GMT+0000 (UTC),212,0.03,6,6,0,1
264,Coffee,Tue Jun 12 2018 14:22:04 GMT+0000 (UTC),212,0.03,6,6,0,1
265,Coffee,Tue Jun 12 2018 14:29:50 GMT+0000 (UTC),212,0.03,6,6,0,1
266,Coffee,Tue Jun 12 2018 14:34:20 GMT+0000 (UTC),212,0.03,6,6,0,1
267,Coffee,Tue Jun 12 2018 14:34:55 GMT+0000 (UTC),212,0.03,6,6,0,1
268,Coffee,Tue Jun 12 2018 14:49:50 GMT+0000 (UTC),212,0.03,6,6,0,1
269,Coffee,Tue Jun 12 2018 15:02:35 GMT+0000 (UTC),212,0.03,6,6,0,1
270,Coffee,Tue Jun 12 2018 15:12:40 GMT+0000 (UTC),212,0.03,6,6,0,1
271,Coffee,Tue Jun 12 2018 15:21:00 GMT+0000 (UTC),212,0.03,6,6,0,1
272,Coffee,Tue Jun 12 2018 15:28:05 GMT+0000 (UTC),212,0.03,6,6,0,1
273,Coffee,Tue Jun 12 2018 15:28:55 GMT+0000 (UTC),212,0.03,6,6,0,1
