,deviceId,timestamp,voltage,current,activePower,apparentPower,reactivePower,powerFactor
225,8,Fri Jun 01 2018 18:39:22 GMT+0000 (UTC),212,0.03,6,6,0,1
226,8,Fri Jun 01 2018 19:02:42 GMT+0000 (UTC),212,0.03,6,6,0,1
227,8,Fri Jun 01 2018 19:18:02 GMT+0000 (UTC),212,0.03,6,6,0,1
228,8,Fri Jun 01 2018 20:22:23 GMT+0000 (UTC),212,0.03,6,6,0,1
229,8,Fri Jun 01 2018 20:31:28 GMT+0000 (UTC),212,0.03,6,6,0,1
230,8,Fri Jun 01 2018 20:47:53 GMT+0000 (UTC),212,0.03,6,6,0,1
231,8,Fri Jun 01 2018 21:15:34 GMT+0000 (UTC),212,0.03,6,6,0,1
232,8,Fri Jun 01 2018 21:17:59 GMT+0000 (UTC),212,0.03,6,6,0,1
233,8,Fri Jun 01 2018 21:24:14 GMT+0000 (UTC),212,0.03,6,6,0,1
234,8,Fri Jun 01 2018 21:32:24 GMT+0000 (UTC),212,0.03,6,6,0,1
235,8,Fri Jun 01 2018 21:36:24 GMT+0000 (UTC),212,0.03,6,6,0,1
236,8,Fri Jun 01 2018 21:56:09 GMT+0000 (UTC),212,0.03,6,6,0,1
237,8,Tue Jun 12 2018 09:00:26 GMT+0000 (UTC),212,0.03,6,6,0,1
238,8,Tue Jun 12 2018 09:35:46 GMT+0000 (UTC),212,0.03,6,6,0,1
239,8,Tue Jun 12 2018 09:39:06 GMT+0000 (UTC),212,0.03,6,6,0,1
240,8,Tue Jun 12 2018 09:44:01 GMT+0000 (UTC),212,0.03,6,6,0,1
241,8,Tue Jun 12 2018 09:48:51 GMT+0000 (UTC),212,0.03,6,6,0,1
242,8,Tue Jun 12 2018 09:53:41 GMT+0000 (UTC),212,0.03,6,6,0,1
243,8,Tue Jun 12 2018 09:56:21 GMT+0000 (UTC),212,0.03,6,6,0,1
244,8,Tue Jun 12 2018 10:08:56 GMT+0000 (UTC),212,0.03,6,6,0,1
245,8,Tue Jun 12 2018 10:16:36 GMT+0000 (UTC),212,0.03,6,6,0,1
246,8,Tue Jun 12 2018 10:24:02 GMT+0000 (UTC),212,0.03,6,6,0,1
247,8,Tue Jun 12 2018 10:58:47 GMT+0000 (UTC),212,0.03,6,6,0,1
248,8,Tue Jun 12 2018 11:06:52 GMT+0000 (UTC),212,0.03,6,6,0,1
249,8,Tue Jun 12 2018 11:16:17 GMT+0000 (UTC),212,0.03,6,6,0,1
250,8,Tue Jun 12 2018 11:17:47 GMT+0000 (UTC),212,0.03,6,6,0,1
251,8,Tue Jun 12 2018 11:33:17 GMT+0000 (UTC),212,0.03,6,6,0,1
252,8,Tue Jun 12 2018 11:35:07 GMT+0000 (UTC),212,0.03,6,6,0,1
253,8,Tue Jun 12 2018 11:38:12 GMT+0000 (UTC),212,0.03,6,6,0,1
254,8,Tue Jun 12 2018 11:49:08 GMT+0000 (UTC),212,0.03,6,6,0,1
255,8,Tue Jun 12 2018 11:51:38 GMT+0000 (UTC),212,0.03,6,6,0,1
256,8,Tue Jun 12 2018 12:35:33 GMT+0000 (UTC),212,0.03,6,6,0,1
257,8,Tue Jun 12 2018 12:35:53 GMT+0000 (UTC),212,0.03,6,6,0,1
258,8,Tue Jun 12 2018 13:05:34 GMT+0000 (UTC),212,0.03,6,6,0,1
259,8,Tue Jun 12 2018 13:06:34 GMT+0000 (UTC),212,0.03,6,6,0,1
260,8,Tue Jun 12 2018 13:10:59 GMT+0000 (UTC),212,0.03,6,6,0,1
261,8,Tue Jun 12 2018 13:17:39 GMT+0000 (UTC),212,0.03,6,6,0,1
262,8,Tue Jun 12 2018 13:21:39 GMT+0000 (UTC),212,0.03,6,6,0,1
263,8,Tue Jun 12 2018 13:51:54 GMT+0000 (UTC),212,0.03,6,6,0,1
264,8,Tue Jun 12 2018 14:22:04 GMT+0000 (UTC),212,0.03,6,6,0,1
265,8,Tue Jun 12 2018 14:29:50 GMT+0000 (UTC),212,0.03,6,6,0,1
266,8,Tue Jun 12 2018 14:34:20 GMT+0000 (UTC),212,0.03,6,6,0,1
267,8,Tue Jun 12 2018 14:34:55 GMT+0000 (UTC),212,0.03,6,6,0,1
268,8,Tue Jun 12 2018 14:49:50 GMT+0000 (UTC),212,0.03,6,6,0,1
269,8,Tue Jun 12 2018 15:02:35 GMT+0000 (UTC),212,0.03,6,6,0,1
270,8,Tue Jun 12 2018 15:12:40 GMT+0000 (UTC),212,0.03,6,6,0,1
271,8,Tue Jun 12 2018 15:21:00 GMT+0000 (UTC),212,0.03,6,6,0,1
272,8,Tue Jun 12 2018 15:28:05 GMT+0000 (UTC),212,0.03,6,6,0,1
273,8,Tue Jun 12 2018 15:28:55 GMT+0000 (UTC),212,0.03,6,6,0,1
274,8,Tue Jun 12 2018 15:30:15 GMT+0000 (UTC),212,0.03,6,6,0,1
275,8,Tue Jun 12 2018 15:49:41 GMT+0000 (UTC),212,0.03,6,6,0,1
276,8,Tue Jun 12 2018 16:00:31 GMT+0000 (UTC),212,0.03,6,6,0,1
277,8,Tue Jun 12 2018 16:02:06 GMT+0000 (UTC),212,0.03,6,6,0,1
278,8,Tue Jun 12 2018 16:24:01 GMT+0000 (UTC),212,0.03,6,6,0,1
279,8,Tue Jun 12 2018 16:24:56 GMT+0000 (UTC),212,0.03,6,6,0,1
280,8,Tue Jun 12 2018 17:16:42 GMT+0000 (UTC),212,0.03,6,6,0,1
281,8,Tue Jun 12 2018 17:46:02 GMT+0000 (UTC),212,0.03,6,6,0,1
282,8,Tue Jun 12 2018 18:20:57 GMT+0000 (UTC),212,0.03,6,6,0,1
283,8,Tue Jun 12 2018 18:39:23 GMT+0000 (UTC),212,0.03,6,6,0,1
284,8,Tue Jun 12 2018 19:02:08 GMT+0000 (UTC),212,0.03,6,6,0,1
285,8,Tue Jun 12 2018 19:27:18 GMT+0000 (UTC),212,0.03,6,6,0,1
286,8,Tue Jun 12 2018 19:59:59 GMT+0000 (UTC),212,0.03,6,6,0,1
287,8,Tue Jun 12 2018 20:33:54 GMT+0000 (UTC),212,0.03,6,6,0,1
288,8,Tue Jun 12 2018 20:34:34 GMT+0000 (UTC),212,0.03,6,6,0,1
